color,director_name,duration,actor_2_name,actor_1_name,movie_title,actor_3_name,facenumber_in_poster,language,country,content_rating,budget,title_year,gross,aspect_ratio,Horror,Romance,Family,Animation,Reality-TV,Comedy,Thriller,Game-Show,Western,Film-Noir,Short,Drama,Crime,Musical,Biography,Mystery,Action,Sci-Fi,Sport,Music,History,Adventure,News,Documentary,Fantasy,War,rate,budget_infl,gross_infl,format,profit
 Black and White,William Wyler,172,Teresa Wright,Myrna Loy,The Best Years of Our Lives ,Dana Andrews,5,English,USA,Unrated,2100000,1946,23650000,1.37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.392746845,61896749.03,697075292.7,Movie,635178543.7
Color,John Sturges,172,Donald Pleasence,James Coburn,The Great Escape ,Gordon Jackson,0,English,USA,Unrated,4000000,1963,25040293,2.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.392746845,117898569.6,738053681.7,Movie,22156530.81
Color,Anthony Mann,172,Mel Ferrer,James Mason,The Fall of the Roman Empire ,Stephen Boyd,0,English,USA,Unrated,19000000,1964,25040293,2.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.392746845,560018205.5,738053681.7,Movie,22156530.81
Color,Franklin J. Schaffner,172,Karl Malden,George C. Scott,Patton ,Bill Hickman,0,English,USA,PG,12000000,1970,25040293,2.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.392746845,353695708.8,738053681.7,Movie,22156530.81
Color,Jonathan Demme,172,Kimberly Elise,Oprah Winfrey,Beloved ,Hill Harper,1,English,USA,R,55000000,1998,22843047,1.85,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.392746845,1621105332,673290641.6,Movie,-947814690.3
Color,Peter Jackson,172,Orlando Bloom,Christopher Lee,The Lord of the Rings: The Two Towers ,Billy Boyd,1,English,USA,PG-13,94000000,2002,340478898,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.392746845,2770616385,10035493762,Movie,7264877377
Color,Tom Tykwer,172,Jim Sturgess,Tom Hanks,Cloud Atlas ,Jim Broadbent,5,English,Germany,R,102000000,2012,27098580,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.392746845,3006413524,798720955,Movie,-2207692570
Color,Paolo Sorrentino,172,Sabrina Ferilli,Toni Servillo,The Great Beauty ,Serena Grandi,2,Italian,Italy,Unrated,9200000,2013,2835886,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,271166710.1,83586725.73,Movie,-187579984.3
Color,Mervyn LeRoy,171,Deborah Kerr,Peter Ustinov,Quo Vadis ,Robert Taylor,0,English,USA,Not Rated,7623000,1951,25040293,1.37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.392746845,224685199,738053681.7,Movie,22156530.81
Color,James Cameron,171,Todd Graff,Michael Biehn,The Abyss ,Mary Elizabeth Mastrantonio,0,English,USA,PG-13,69500000,1989,54222000,2.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.392746845,2048487647,1598174060,Movie,-450313586.5
Color,Ridley Scott,171,Connie Nielsen,Djimon Hounsou,Gladiator ,Oliver Reed,0,English,USA,R,103000000,2000,187670866,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,3035888167,5531531664,Movie,2495643497
Color,Peter Jackson,171,Orlando Bloom,Christopher Lee,The Lord of the Rings: The Fellowship of the Ring ,Billy Boyd,2,English,New Zealand,PG-13,93000000,2001,313837577,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.392746845,2741141743,9250250353,Movie,6509108610
Color,George Cukor,170,Rex Harrison,Jeremy Brett,My Fair Lady ,Theodore Bikel,1,English,USA,Unrated,17000000,1964,72000000,2.2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,501068920.7,2122174253,Movie,1621105332
Color,Francis Ford Coppola,170,Joe Mantegna,Al Pacino,The Godfather: Part III ,Bridget Fonda,1,English,USA,R,54000000,1990,66676062,1.85,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1591630689,1965253084,Movie,373622394.5
Color,Steve James,170,Arthur Agee,William Gates,Hoop Dreams ,Isiah Thomas,0,English,USA,PG-13,700000,1994,7830611,1.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.392746845,20632249.68,230804459,Movie,210172209.3
Color,Robert Redford,170,Kristin Scott Thomas,Scarlett Johansson,The Horse Whisperer ,Jessalyn Gilsig,0,English,USA,PG-13,60000000,1998,75370763,1.85,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1768478544,2221526287,Movie,453047742.8
 Black and White,Martin Scorsese,170,Adam Scott,Leonardo DiCaprio,The Aviator ,Frances Conroy,0,English,USA,PG-13,110000000,2004,102608827,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.392746845,3242210664,3024358483,Movie,-217852181.1
Color,Christopher Spencer,170,Amber Rose Revah,Roma Downey,Son of God ,Darwin Shaw,1,English,USA,PG-13,22000000,2014,59696176,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.392746845,648442132.7,1759523440,Movie,1111081307
Color,Steven Spielberg,169,Vin Diesel,Tom Hanks,Saving Private Ryan ,Matt Damon,2,English,USA,R,70000000,1998,216119491,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.392746845,2063224968,6370044712,Movie,4306819744
Color,Bryan Singer,169,Marlon Brando,Kevin Spacey,Superman Returns ,Frank Langella,0,English,USA,PG-13,209000000,2006,200069408,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.392746845,6160200261,5896974255,Movie,-263226005.6
Color,Gore Verbinski,169,Orlando Bloom,Johnny Depp,Pirates of the Caribbean: At World s End ,Jack Davenport,0,English,USA,PG-13,300000000,2007,309404152,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.392746845,8842392719,9119576736,Movie,277184017.2
Color,Christopher Nolan,169,Anne Hathaway,Matthew McConaughey,Interstellar ,Mackenzie Foy,1,English,USA,PG-13,165000000,2014,187991439,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.392746845,4863315996,5540980438,Movie,677664442.7
Color,Peter H. Hunt,168,Ken Howard,Blythe Danner,1776 ,Howard Caine,0,English,USA,PG,4000000,1972,25040293,2.35,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.392746845,117898569.6,738053681.7,Movie,22156530.81
Color,Rakesh Roshan,168,Rekha,Naseeruddin Shah,Krrish ,Sharat Saxena,0,Hindi,India,Unrated,10000000,2006,25040293,2.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.392746845,294746424,738053681.7,Movie,22156530.81
 Black and White,Khalid Mohamed,167,Manoj Bajpayee,Karisma Kapoor,Fiza ,Jaya Bhaduri,3,Hindi,India,Missing,1000000,2000,610991,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,29474642.4,18008741.23,Movie,-11465901.16
Color,F. Gary Gray,167,Neil Brown Jr.,Aldis Hodge,Straight Outta Compton ,R. Marcos Taylor,0,English,USA,R,28000000,2015,161029270,2.35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3.392746845,825289987.1,4746280149,Movie,3920990162
Color,David Fincher,166,Jason Flemyng,Brad Pitt,The Curious Case of Benjamin Button ,Julia Ormond,2,English,USA,PG-13,150000000,2008,127490802,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,4421196360,3757745798,Movie,-663450561.7
 Black and White,Michael Mann,165,Jada Pinkett Smith,Will Smith,Ali ,Joe Morton,1,English,USA,R,107000000,2001,58183966,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.392746845,3153786736,1714951591,Movie,-1438835145
Color,Baz Luhrmann,165,Bryan Brown,Essie Davis,Australia ,Eddie Baroo,0,English,Australia,PG-13,130000000,2008,49551662,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.392746845,3831703512,1460517518,Movie,-2371185994
Color,Quentin Tarantino,165,Christoph Waltz,Leonardo DiCaprio,Django Unchained ,Ato Essandoh,1,English,USA,R,100000000,2012,162804648,2.35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,2947464240,4798608780,Movie,1851144541
Color,Michael Bay,165,Sophia Myles,Bingbing Li,Transformers: Age of Extinction ,Kelsey Grammer,2,English,USA,PG-13,210000000,2014,245428137,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.392746845,6189674903,7233906572,Movie,1044231669
Color,Richard Linklater,165,Lorelei Linklater,Ellar Coltrane,Boyhood ,Libby Villari,0,English,USA,R,4000000,2014,25359200,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,117898569.6,747453351.5,Movie,629554781.9
Color,David Lean,164,Judy Davis,Richard Wilson,A Passage to India ,Art Malik,0,English,UK,PG,16000000,1984,26400000,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.392746845,471594278.4,778130559.3,Movie,306536280.9
Color,Martin Scorsese,164,Barbara Hershey,Irvin Kershner,The Last Temptation of Christ ,Roberts Blossom,0,English,USA,R,7000000,1988,8373585,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,206322496.8,246808423.5,Movie,40485926.68
Color,Christopher Nolan,164,Christian Bale,Tom Hardy,The Dark Knight Rises ,Joseph Gordon-Levitt,0,English,USA,PG-13,250000000,2012,448130642,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,7368660599,13208490420,Movie,5839829821
Color,Peter Jackson,164,Adam Brown,Aidan Turner,The Hobbit: The Battle of the Five Armies ,James Nesbitt,0,English,New Zealand,PG-13,250000000,2014,255108370,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.392746845,7368660599,7519227978,Movie,150567379
Color,Steven Spielberg,163,Moritz Bleibtreu,Ayelet Zurer,Munich ,Mathieu Amalric,0,English,France,R,70000000,2005,47379090,2.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.392746845,2063224968,1396481735,Movie,-666743232.9
Color,Anthony Minghella,162,Kristin Scott Thomas,Colin Firth,The English Patient ,JA�rgen Prochnow,0,English,USA,R,27000000,1996,78651430,1.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.392746845,795815344.7,2318222773,Movie,1522407429
Color,David Fincher,162,Jake Gyllenhaal,Robert Downey Jr.,Zodiac ,Anthony Edwards,0,English,USA,R,65000000,2007,33048353,2.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.392746845,1915851756,974088386.5,Movie,-941763369.3
Color,David Lean,161,Sessue Hayakawa,William Holden,The Bridge on the River Kwai ,Jack Hawkins,2,English,UK,PG,3000000,1957,27200000,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.392746845,88423927.19,801710273.2,Movie,713286346
Color,Stanley Kubrick,161,Gary Lockwood,Keir Dullea,2001: A Space Odyssey ,Glenn Beck,0,English,UK,G,12000000,1968,56715371,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3.392746845,353695708.8,1671665279,Movie,1317969570
Color,Sydney Pollack,161,Michael Gough,Meryl Streep,Out of Africa ,Michael Kitchen,0,English,USA,PG,31000000,1985,87100000,1.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.392746845,913713914.3,2567241353,Movie,1653527438
Color,Gaspar NoA�,161,Emily Alyn Lind,Paz de la Huerta,Enter the Void ,Olly Alexander,0,English,France,Unrated,13000000,2009,336467,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,383170351.2,9917244.503,Movie,-373253106.7
Color,Richard Fleischer,160,Richard Anderson,Joseph Cotten,Tora! Tora! Tora! ,James Whitmore,0,English,Japan,G,25000000,1970,14500000,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.392746845,736866059.9,427382314.8,Movie,-309483745.2
Color,Vivek Agnihotri,160,Anil Kapoor,Emraan Hashmi,Chocolate: Deep Dark Secrets ,Sunil Shetty,5,Hindi,India,Missing,1500000,2005,49000,Missing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,44211963.6,1444257.477,Movie,-42767706.12
Color,Richard Kelly,160,Curtis Armstrong,Janeane Garofalo,Southland Tales ,Chris Andrew Ciulla,6,English,France,R,17000000,2006,273420,2.35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.392746845,501068920.7,8058956.724,Movie,-493009964
Color,Andrew Dominik,160,Jeremy Renner,Brad Pitt,The Assassination of Jesse James by the Coward Robert Ford ,Sam Shepard,0,English,USA,R,30000000,2007,3904982,2.35,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3.392746845,884239271.9,115097948,Movie,-769141323.9
Color,Spike Lee,160,Omari Hardwick,Joseph Gordon-Levitt,Miracle at St. Anna ,Laz Alonso,0,English,USA,R,45000000,2008,7916887,2.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.392746845,1326358908,233347413.2,Movie,-1093011495
Color,Ayan Mukerji,160,Madhuri Dixit,Ranbir Kapoor,Yeh Jawaani Hai Deewani ,Aditya Roy Kapoor,2,Hindi,India,Unrated,19950000,2013,3827466,Missing,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,112813191.6,Movie,22156530.81
Color,Remo,160,Remo,Lauren Gottlieb,ABCD (Any Body Can Dance) ,Prabhudheva,3,Hindi,India,Unrated,19950000,2013,95236,Missing,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,2807047.043,Movie,22156530.81
Color,Stanley Kubrick,159,Vinessa Shaw,Tom Cruise,Eyes Wide Shut ,Sydney Pollack,1,English,UK,R,65000000,1999,55637680,1.66,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,1915851756,1639900722,Movie,-275951034
Color,Chris Columbus,159,Fiona Shaw,Daniel Radcliffe,Harry Potter and the Sorcerer s Stone ,Verne Troyer,4,English,UK,PG,125000000,2001,317557891,2.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.392746845,3684330300,9359905278,Movie,5675574978
Color,S.S. Rajamouli,159,Anushka Shetty,Tamannaah Bhatia,Baahubali: The Beginning ,Prabhas,1,Telugu,India,Missing,18026148,2015,6498000,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3.392746845,531314266.1,191526226.3,Movie,-339788039.8
Color,Joshua Logan,158,Lee Marvin,Clint Eastwood,Paint Your Wagon ,Ray Walston,3,English,USA,PG-13,20000000,1969,25040293,2.35,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,589492847.9,738053681.7,Movie,22156530.81
Color,Luc Besson,158,David Bailie,Paul Brooke,The Messenger: The Story of Joan of Arc ,Rab Affleck,0,English,France,R,390000000,1999,14131298,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,3.392746845,11495110535,416514955.2,Movie,-11078595580
Color,Paul Thomas Anderson,158,Paul F. Tompkins,Jim Meskimen,There Will Be Blood ,Kevin Breznahan,0,English,USA,R,25000000,2007,40218903,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,736866059.9,1185437784,Movie,448571723.6
Color,Roland Emmerich,158,Liam James,Oliver Platt,2012 ,Tom McCarthy,0,English,USA,PG-13,200000000,2009,166112167,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.392746845,5894928479,4896096720,Movie,-998831759.3
Color,David Fincher,158,Goran Visnjic,Robin Wright,The Girl with the Dragon Tattoo ,Joely Richardson,1,English,USA,R,90000000,2011,102515793,2.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,2652717816,3021616339,Movie,368898523
Color,Tom Hooper,158,Eddie Redmayne,Hugh Jackman,Les MisA�rables ,Anne Hathaway,1,English,USA,PG-13,61000000,2012,148775460,1.85,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1797953186,4385103481,Movie,2587150295
Color,Michael Mann,157,Rip Torn,Al Pacino,The Insider ,Debi Mazar,1,English,USA,R,68000000,1999,28965197,2.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.392746845,2004275683,853738823.5,Movie,-1150536859
Color,Mike Newell,157,Daniel Radcliffe,Robert Pattinson,Harry Potter and the Goblet of Fire ,Rupert Grint,1,English,UK,PG-13,150000000,2005,289994397,2.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.392746845,4421196360,8547481149,Movie,4126284789
Color,Rakeysh Omprakash Mehra,157,Steven Mackintosh,Anupam Kher,Rang De Basanti ,Madhavan,0,Hindi,India,Unrated,19950000,2006,2197331,2.35,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.392746845,588019115.8,64765545.45,Movie,22156530.81
Color,Kathryn Bigelow,157,Harold Perrineau,Jennifer Ehle,Zero Dark Thirty ,Parker Sawyers,0,English,USA,R,40000000,2012,95720716,1.85,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.392746845,1178985696,2821333874,Movie,1642348178
 Black and White,Moustapha Akkad,156,Rod Steiger,Oliver Reed,Lion of the Desert ,John Gielgud,0,English,Libya,PG,35000000,1980,25040293,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.392746845,1031612484,738053681.7,Movie,22156530.81
Color,Oliver Stone,156,Dennis Quaid,Al Pacino,Any Given Sunday ,LL Cool J,5,English,USA,R,55000000,1999,75530832,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.392746845,1621105332,2226244263,Movie,605138931.3
Color,Uwe Boll,156,Mike Dopud,Jason Statham,In the Name of the King: A Dungeon Siege Tale ,Tania Saulnier,3,English,Germany,PG-13,60000000,2007,4535117,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.392746845,1768478544,133670951.8,Movie,-1634807592
Color,Sam Raimi,156,James Franco,J.K. Simmons,Spider-Man 3 ,Kirsten Dunst,0,English,USA,PG-13,258000000,2007,336530303,2.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.392746845,7604457738,9919110337,Movie,2314652598
Color,Ridley Scott,156,William Hurt,Mark Addy,Robin Hood ,Scott Grimes,0,English,USA,PG-13,200000000,2010,105219735,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3.392746845,5894928479,3101314062,Movie,-2793614417
Color,Alejandro G. IA�A�rritu,156,Tom Hardy,Leonardo DiCaprio,The Revenant ,Lukas Haas,0,English,USA,R,135000000,2015,183635922,2.35,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.392746845,3979076724,5412603132,Movie,1433526409
Color,Hong-jin Na,156,Jun Kunimura,Jung-min Hwang,The Wailing ,Woo-hee Chun,0,Korean,South Korea,Unrated,19950000,2016,770629,2.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.392746845,588019115.8,22714014.2,Movie,22156530.81
Color,Kevin Reynolds,155,Morgan Freeman,Alan Rickman,Robin Hood: Prince of Thieves ,Michael Wincott,0,English,USA,PG-13,48000000,1991,165500000,1.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.392746845,1414782835,4878053317,Movie,3463270482
Color,Francis Ford Coppola,155,Anthony Hopkins,Keanu Reeves,Bram Stoker s Dracula ,Gary Oldman,0,English,USA,R,40000000,1992,82522790,1.85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,1178985696,2432329725,Movie,1253344029
Color,Steven Spielberg,155,Morgan Freeman,Anthony Hopkins,Amistad ,Matthew McConaughey,2,English,USA,R,36000000,1997,44175394,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.392746845,1061087126,1302053941,Movie,240966814.6
Color,Clint Eastwood,155,Bob Gunton,Kevin Spacey,Midnight in the Garden of Good and Evil ,Leon Rippy,2,English,USA,R,30000000,1997,25078937,1.85,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,884239271.9,739192699.8,Movie,-145046572.1
Color,Paul Thomas Anderson,155,Nicole Ari Parker,Don Cheadle,Boogie Nights ,Nina Hartley,15,English,USA,R,15000000,1997,26384919,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,442119636,777686052.2,Movie,335566416.2
Color,Vijay Chandar,155,T.R. Silambarasan,Hansika Motwani,Vaalu ,Brahmanandam,2,Tamil,India,Missing,150000000,2015,25040293,Missing,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,4421196360,738053681.7,Movie,22156530.81
Color,Nicholas Ray,154,David Niven,Ava Gardner,55 Days at Peking ,John Ireland,3,English,USA,Unrated,9000000,1963,25040293,2.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3.392746845,265271781.6,738053681.7,Movie,22156530.81
Color,Bob Fosse,154,Ricardo Montalban,Sammy Davis Jr.,Sweet Charity ,Ben Vereen,0,English,USA,G,20000000,1969,25040293,2.35,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.392746845,589492847.9,738053681.7,Movie,22156530.81
Color,Steven Spielberg,154,Rae Dawn Chong,Oprah Winfrey,The Color Purple ,Dana Ivey,0,English,USA,PG-13,15000000,1985,94175854,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,442119636,2775799619,Movie,2333679983
Color,James Cameron,154,Carrie Henn,Michael Biehn,Aliens ,Jenette Goldstein,1,English,USA,R,18500000,1986,85200000,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.392746845,545280884.3,2511239532,Movie,1965958648
Color,Sydney Pollack,154,Holly Hunter,Tom Cruise,The Firm ,Wilford Brimley,0,English,USA,R,42000000,1993,158348400,1.85,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,1237934981,4667262464,Movie,3429327483
Color,Roland Emmerich,154,Adam Baldwin,Will Smith,Independence Day ,Mary McDonnell,0,English,USA,PG-13,75000000,1996,306124059,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.392746845,2210598180,9022897168,Movie,6812298988
Color,Quentin Tarantino,154,Sid Haig,Robert De Niro,Jackie Brown ,Robert Forster,5,English,USA,R,12000000,1997,39647595,1.85,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,353695708.8,1168598685,Movie,814902975.8
Color,Mike Leigh,154,Dexter Fletcher,Jim Broadbent,Topsy-Turvy ,Lesley Manville,1,English,UK,R,10000000,1999,6201757,1.66,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3.392746845,294746424,182794569.8,Movie,-111951854.2
Color,Edward Zwick,154,Tony Goldwyn,Tom Cruise,The Last Samurai ,Chad Lindberg,1,English,USA,R,140000000,2003,111110575,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.392746845,4126449936,3274944465,Movie,-851505470.9
Color,Anthony Minghella,154,Natalie Portman,Philip Seymour Hoffman,Cold Mountain ,Charlie Hunnam,3,English,USA,R,79000000,2003,95632614,2.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.392746845,2328496749,2818737099,Movie,490240349.8
Color,Michael Bay,154,Lester Speight,Glenn Morshower,Transformers: Dark of the Moon ,Kevin Dunn,2,English,USA,PG-13,195000000,2011,352358779,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.392746845,5747555267,10385649006,Movie,4638093739
Color,Carol Reed,153,Ron Moody,Oliver Reed,Oliver! ,Jack Wild,1,English,UK,G,10000000,1968,16800000,2.35,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,294746424,495173992.3,Movie,200427568.3
